Game Turn, Range, Value, Seed, Type, Location
343, 1, 0, 2279256192, sync, GetNextBuyablePlot picker
343, 1, 0, 2095339193, sync, GetNextBuyablePlot picker
343, 2, 0, 3418061566, sync, GetNextBuyablePlot picker
343, 1, 0, 2093019743, sync, GetNextBuyablePlot picker
343, 1, 0, 2088391852, sync, GetNextBuyablePlot picker
343, 1, 0, 1860871541, sync, Random Direction
343, 1, 0, 1708149002, sync, Random Direction
343, 1, 0, 3618395515, sync, GetNextBuyablePlot picker
343, 7, 1, 2928545688, sync, Random Direction
343, 38, 35, 1120740337, sync, Random Direction
343, 1, 0, 4021414870, sync, GetNextBuyablePlot picker
343, 5, 2, 35704407, sync, Random Direction
343, 21, 19, 2501938500, sync, Random Direction
343, 7, 3, 4034858541, sync, Random Direction
343, 8, 7, 2151214946, sync, Random Direction
343, 1, 0, 4177131763, sync, GetNextBuyablePlot picker
343, 10, 0, 1799043504, sync, Random Direction
343, 7, 2, 32202793, sync, Random Direction
343, 1, 0, 1362796462, sync, GetNextBuyablePlot picker
343, 12, 3, 556872015, sync, Random Direction
343, 1, 0, 1360150748, sync, GetNextBuyablePlot picker
343, 33, 27, 447796709, sync, Random Direction
343, 38, 1, 3532982458, sync, Random Direction
343, 32, 10, 200905579, sync, Random Direction
343, 1, 0, 1408274120, sync, GetNextBuyablePlot picker
343, 2, 1, 1067314017, sync, Random Direction
343, 42, 15, 3791320710, sync, Random Direction
343, 4, 0, 1620835143, sync, GetNextBuyablePlot picker
343, 9, 0, 149147508, sync, Random Direction
343, 3, 2, 434953373, sync, GetNextBuyablePlot picker
343, 30, 15, 3011507474, sync, Random Direction
343, 29, 4, 2282947811, sync, Random Direction
343, 8, 1, 640184032, sync, Random Direction
343, 71, 50, 843031961, sync, Random Direction
343, 42, 19, 3068416094, sync, Random Direction
344, 1, 0, 1986464831, sync, GetNextBuyablePlot picker
344, 3, 2, 1196792076, sync, GetNextBuyablePlot picker
344, 1, 0, 3747349077, sync, GetNextBuyablePlot picker
344, 1, 0, 2241926250, sync, GetNextBuyablePlot picker
344, 2, 1, 2915708251, sync, GetNextBuyablePlot picker
344, 100, 39, 3360242168, sync, City Rebellion Roll
344, 3, 1, 1688694481, sync, GetNextBuyablePlot picker
344, 12, 4, 2780040502, sync, Unit Combat Damage
344, 12, 4, 1467237431, sync, Unit Combat Damage
344, 12, 5, 1658060196, sync, Unit Combat Damage
344, 12, 8, 2086872845, sync, Unit Combat Damage
344, 12, 0, 2905327298, sync, Unit Combat Damage
344, 12, 11, 239004883, sync, Unit Combat Damage
344, 1, 0, 4213526544, sync, GetNextBuyablePlot picker
344, 4, 0, 1235756809, sync, GetNextBuyablePlot picker
344, 100, 71, 309562638, sync, City Rebellion Roll
344, 1, 0, 3070329647, sync, GetNextBuyablePlot picker
344, 1, 0, 3338100028, sync, GetNextBuyablePlot picker
344, 2, 1, 1847798469, sync, GetNextBuyablePlot picker
344, 5, 2, 3042929690, sync, GetNextBuyablePlot picker
344, 12, 8, 2192384843, sync, Unit Combat Damage
344, 1, 0, 3145404712, sync, GetNextBuyablePlot picker
344, 1, 0, 3213930049, sync, GetNextBuyablePlot picker
344, 1, 0, 3975688166, sync, GetNextBuyablePlot picker
344, 3, 2, 4129859879, sync, GetNextBuyablePlot picker
344, 1, 0, 3993245652, sync, GetNextBuyablePlot picker
344, 3, 1, 3640192381, sync, GetNextBuyablePlot picker
344, 2, 1, 2785502322, sync, GetNextBuyablePlot picker
344, 1, 0, 2481762499, sync, GetNextBuyablePlot picker
344, 1, 0, 1400167744, sync, GetNextBuyablePlot picker
344, 2, 1, 2209080441, sync, GetNextBuyablePlot picker
344, 3, 1, 3731051966, sync, GetNextBuyablePlot picker
344, 2, 0, 2204079647, sync, GetNextBuyablePlot picker
344, 1, 0, 174755180, sync, GetNextBuyablePlot picker
344, 3, 1, 3019722549, sync, GetNextBuyablePlot picker
344, 12, 3, 2298154954, sync, Unit Combat Damage
344, 12, 1, 1374778683, sync, Unit Combat Damage
344, 12, 7, 472454232, sync, Unit Combat Damage
344, 12, 7, 2512431537, sync, Unit Combat Damage
344, 1, 0, 2795658902, sync, GetNextBuyablePlot picker
344, 1, 0, 2851613207, sync, GetNextBuyablePlot picker
344, 2, 1, 1615273476, sync, GetNextBuyablePlot picker
344, 2, 0, 3833933805, sync, GetNextBuyablePlot picker
344, 1, 0, 530435618, sync, GetNextBuyablePlot picker
344, 1, 0, 2605404339, sync, GetNextBuyablePlot picker
344, 3, 1, 4011464304, sync, GetNextBuyablePlot picker
344, 1, 0, 2341592553, sync, GetNextBuyablePlot picker
344, 1, 0, 2850990702, sync, GetNextBuyablePlot picker
344, 1, 0, 3516941583, sync, GetNextBuyablePlot picker
344, 1, 0, 1323444636, sync, GetNextBuyablePlot picker
344, 2, 1, 1235316645, sync, GetNextBuyablePlot picker
344, 1, 0, 3361668986, sync, GetNextBuyablePlot picker
344, 1, 0, 3567657771, sync, GetNextBuyablePlot picker
344, 24, 19, 1203127176, sync, Random Direction
344, 1, 0, 3562955041, sync, GetNextBuyablePlot picker
344, 5, 0, 2924321094, sync, Random Direction
344, 34, 1, 769771271, sync, Random Direction
344, 1, 0, 170922036, sync, GetNextBuyablePlot picker
344, 3, 1, 3080646237, sync, Random Direction
344, 17, 1, 2486830034, sync, Random Direction
344, 11, 0, 273271971, sync, Random Direction
344, 21, 19, 349698976, sync, Random Direction
344, 1, 0, 3965784921, sync, GetNextBuyablePlot picker
344, 8, 6, 3373304606, sync, Random Direction
344, 8, 0, 3718418431, sync, Random Direction
344, 1, 0, 72430028, sync, GetNextBuyablePlot picker
344, 8, 4, 3817245717, sync, Random Direction
344, 1, 0, 2352364330, sync, GetNextBuyablePlot picker
344, 33, 7, 2778344731, sync, Random Direction
344, 34, 17, 977641144, sync, Random Direction
344, 31, 15, 2152780945, sync, Random Direction
344, 1, 0, 2085937142, sync, GetNextBuyablePlot picker
344, 3, 0, 2057601015, sync, Random Direction
344, 34, 8, 118615652, sync, Random Direction
344, 4, 0, 1050486989, sync, GetNextBuyablePlot picker
344, 10, 2, 652674434, sync, Random Direction
344, 3, 2, 949429395, sync, GetNextBuyablePlot picker
344, 44, 22, 3258027216, sync, Random Direction
344, 36, 0, 2162197705, sync, Random Direction
344, 8, 0, 75757518, sync, Random Direction
344, 47, 46, 419788527, sync, Random Direction
344, 40, 30, 4251624956, sync, Random Direction
345, 1, 0, 3252921477, sync, GetNextBuyablePlot picker
345, 3, 0, 3991651034, sync, GetNextBuyablePlot picker
345, 1, 0, 828150539, sync, GetNextBuyablePlot picker
345, 1, 0, 3199870440, sync, GetNextBuyablePlot picker
345, 2, 1, 641664001, sync, GetNextBuyablePlot picker
345, 100, 71, 3587388070, sync, City Rebellion Roll
345, 3, 1, 3065992423, sync, GetNextBuyablePlot picker
345, 12, 7, 1828698260, sync, Unit Combat Damage
345, 12, 3, 2845237053, sync, Unit Combat Damage
345, 12, 7, 1399837490, sync, Unit Combat Damage
345, 12, 10, 2745325699, sync, Unit Combat Damage
345, 1, 0, 3681143296, sync, GetNextBuyablePlot picker
345, 4, 1, 3818336825, sync, GetNextBuyablePlot picker
345, 3, 0, 1237577854, sync, GetNextBuyablePlot picker
345, 2, 1, 455604703, sync, GetNextBuyablePlot picker
345, 100, 12, 2678162988, sync, City Rebellion Roll
345, 1, 0, 548387061, sync, GetNextBuyablePlot picker
345, 1, 0, 3081410186, sync, GetNextBuyablePlot picker
345, 2, 1, 2788971771, sync, GetNextBuyablePlot picker
345, 4, 1, 2662783256, sync, GetNextBuyablePlot picker
345, 12, 5, 1250946929, sync, Unit Combat Damage
345, 1, 0, 2091094358, sync, GetNextBuyablePlot picker
345, 1, 0, 644957655, sync, GetNextBuyablePlot picker
345, 1, 0, 2093772484, sync, GetNextBuyablePlot picker
345, 3, 1, 3697480109, sync, GetNextBuyablePlot picker
345, 1, 0, 2657053922, sync, GetNextBuyablePlot picker
345, 3, 1, 446326899, sync, GetNextBuyablePlot picker
345, 2, 1, 1535357744, sync, GetNextBuyablePlot picker
345, 1, 0, 3737918377, sync, GetNextBuyablePlot picker
345, 1, 0, 1527477550, sync, GetNextBuyablePlot picker
345, 2, 0, 2435389647, sync, GetNextBuyablePlot picker
345, 3, 1, 321442396, sync, GetNextBuyablePlot picker
345, 2, 0, 2812397925, sync, GetNextBuyablePlot picker
345, 1, 0, 341685818, sync, GetNextBuyablePlot picker
345, 3, 2, 3829953259, sync, GetNextBuyablePlot picker
345, 12, 10, 3533617224, sync, Unit Combat Damage
345, 12, 10, 3647641313, sync, Unit Combat Damage
345, 1, 0, 3747675142, sync, GetNextBuyablePlot picker
345, 1, 0, 465130183, sync, GetNextBuyablePlot picker
345, 2, 1, 3523940596, sync, GetNextBuyablePlot picker
345, 2, 0, 3734552605, sync, GetNextBuyablePlot picker
345, 1, 0, 1157681810, sync, GetNextBuyablePlot picker
345, 1, 0, 2423149667, sync, GetNextBuyablePlot picker
345, 3, 2, 2218936416, sync, GetNextBuyablePlot picker
345, 1, 0, 3699786009, sync, GetNextBuyablePlot picker
345, 1, 0, 2136311262, sync, GetNextBuyablePlot picker
345, 1, 0, 770167743, sync, GetNextBuyablePlot picker
345, 1, 0, 1928563340, sync, GetNextBuyablePlot picker
345, 2, 0, 3660633557, sync, GetNextBuyablePlot picker
345, 1, 0, 1068507626, sync, GetNextBuyablePlot picker
345, 1, 0, 1833954523, sync, GetNextBuyablePlot picker
345, 26, 15, 2979316600, sync, Random Direction
345, 1, 0, 2528508497, sync, GetNextBuyablePlot picker
345, 4, 3, 3378934454, sync, Random Direction
345, 31, 17, 3864427447, sync, Random Direction
345, 1, 0, 2467208996, sync, GetNextBuyablePlot picker
345, 3, 2, 1267657357, sync, Random Direction
345, 18, 1, 3982427202, sync, Random Direction
345, 6, 0, 298654803, sync, Random Direction
345, 16, 5, 237537680, sync, Random Direction
345, 8, 1, 1452057225, sync, Random Direction
345, 1, 0, 844964494, sync, GetNextBuyablePlot picker
345, 18, 17, 2583898799, sync, Random Direction
345, 3, 1, 4239699644, sync, Random Direction
345, 1, 0, 2274614853, sync, GetNextBuyablePlot picker
345, 1, 0, 906811802, sync, GetNextBuyablePlot picker
345, 38, 4, 1424081611, sync, Random Direction
345, 18, 9, 561773224, sync, Random Direction
345, 41, 3, 2384009665, sync, Random Direction
345, 2, 1, 315553126, sync, GetNextBuyablePlot picker
345, 3, 1, 3284648103, sync, Random Direction
345, 43, 32, 2699696468, sync, Random Direction
345, 4, 1, 3260846333, sync, GetNextBuyablePlot picker
345, 3, 2, 1447363058, sync, GetNextBuyablePlot picker
345, 37, 12, 3039150147, sync, Random Direction
345, 100, 27, 1484355264, sync, Barbarian Ranged unit roll
345, 31, 25, 1181106169, sync, Random Direction
345, 9, 3, 3567078206, sync, Random Direction
345, 62, 15, 1675238815, sync, Random Direction
345, 22, 5, 1088372460, sync, Random Direction
346, 1, 0, 985785013, sync, GetNextBuyablePlot picker
346, 3, 0, 1688132938, sync, GetNextBuyablePlot picker
346, 1, 0, 810349755, sync, GetNextBuyablePlot picker
346, 1, 0, 3338100184, sync, GetNextBuyablePlot picker
346, 2, 0, 2197484849, sync, GetNextBuyablePlot picker
346, 100, 80, 1349878806, sync, City Rebellion Roll
346, 3, 2, 3477873047, sync, GetNextBuyablePlot picker
346, 12, 4, 3346038660, sync, Unit Combat Damage
346, 12, 0, 1440265069, sync, Unit Combat Damage
346, 12, 6, 121490338, sync, Unit Combat Damage
346, 12, 7, 2326216755, sync, Unit Combat Damage
346, 12, 7, 2570588144, sync, Unit Combat Damage
346, 12, 4, 2505709929, sync, Unit Combat Damage
346, 12, 11, 1532035054, sync, Unit Combat Damage
346, 12, 3, 4018908303, sync, Unit Combat Damage
346, 1, 0, 1386625820, sync, GetNextBuyablePlot picker
346, 2, 0, 2859590437, sync, GetNextBuyablePlot picker
346, 100, 2, 1498492154, sync, City Rebellion Roll
346, 1, 0, 111182507, sync, GetNextBuyablePlot picker
346, 1, 0, 896134408, sync, GetNextBuyablePlot picker
346, 2, 1, 1619168417, sync, GetNextBuyablePlot picker
346, 4, 3, 2213879494, sync, GetNextBuyablePlot picker
346, 1, 0, 4058160775, sync, GetNextBuyablePlot picker
346, 1, 0, 3979661748, sync, GetNextBuyablePlot picker
346, 1, 0, 4237971933, sync, GetNextBuyablePlot picker
346, 3, 1, 9724242, sync, GetNextBuyablePlot picker
346, 1, 0, 2353044515, sync, GetNextBuyablePlot picker
346, 3, 1, 220681504, sync, GetNextBuyablePlot picker
346, 2, 0, 2356096729, sync, GetNextBuyablePlot picker
346, 1, 0, 7553182, sync, GetNextBuyablePlot picker
346, 1, 0, 1727453055, sync, GetNextBuyablePlot picker
346, 2, 0, 4160529228, sync, GetNextBuyablePlot picker
346, 3, 1, 689627029, sync, GetNextBuyablePlot picker
346, 1, 0, 1926154410, sync, GetNextBuyablePlot picker
346, 1, 0, 1084976283, sync, GetNextBuyablePlot picker
346, 2, 1, 519481400, sync, GetNextBuyablePlot picker
346, 1, 0, 2845237265, sync, GetNextBuyablePlot picker
346, 1, 0, 3416835446, sync, GetNextBuyablePlot picker
346, 20, 5, 3528079223, sync, Choosing a Citizen Name
346, 2, 0, 1133121508, sync, GetNextBuyablePlot picker
346, 2, 0, 16280653, sync, GetNextBuyablePlot picker
346, 1, 0, 1800651522, sync, GetNextBuyablePlot picker
346, 1, 0, 2376127507, sync, GetNextBuyablePlot picker
346, 3, 0, 667567696, sync, GetNextBuyablePlot picker
346, 1, 0, 1147961417, sync, GetNextBuyablePlot picker
346, 1, 0, 4072607054, sync, GetNextBuyablePlot picker
346, 1, 0, 2847579759, sync, GetNextBuyablePlot picker
346, 1, 0, 3650451324, sync, GetNextBuyablePlot picker
346, 2, 1, 351524869, sync, GetNextBuyablePlot picker
346, 1, 0, 2424483930, sync, GetNextBuyablePlot picker
346, 1, 0, 2566697611, sync, GetNextBuyablePlot picker
346, 1, 0, 2223017832, sync, GetNextBuyablePlot picker
346, 7, 0, 3906924417, sync, Random Direction
346, 3, 2, 313227302, sync, Random Direction
346, 1, 0, 3305237607, sync, GetNextBuyablePlot picker
346, 9, 3, 1988311572, sync, Random Direction
346, 6, 1, 1896481469, sync, Random Direction
346, 20, 3, 1229385906, sync, Random Direction
346, 3, 2, 741795843, sync, Random Direction
346, 1, 0, 3278103424, sync, GetNextBuyablePlot picker
346, 27, 0, 366546361, sync, Random Direction
346, 3, 0, 95380990, sync, Random Direction
346, 1, 0, 1026949471, sync, GetNextBuyablePlot picker
346, 1, 0, 3001268140, sync, GetNextBuyablePlot picker
346, 35, 26, 1207159925, sync, Random Direction
346, 11, 0, 3264734218, sync, Random Direction
346, 44, 39, 199447675, sync, Random Direction
346, 2, 0, 3853165208, sync, GetNextBuyablePlot picker
346, 4, 3, 549567217, sync, Random Direction
346, 40, 29, 3235395286, sync, Random Direction
346, 4, 3, 3158883671, sync, GetNextBuyablePlot picker
346, 3, 1, 3706933316, sync, GetNextBuyablePlot picker
346, 43, 6, 2393249069, sync, Random Direction
346, 2, 1, 620292706, sync, Random Direction
346, 16, 5, 3207714803, sync, Random Direction
346, 32, 1, 1358376112, sync, Random Direction
346, 17, 6, 150722345, sync, Random Direction
347, 1, 0, 1635732142, sync, GetNextBuyablePlot picker
347, 3, 1, 1015545935, sync, GetNextBuyablePlot picker
347, 1, 0, 2182767580, sync, GetNextBuyablePlot picker
347, 1, 0, 2278669541, sync, GetNextBuyablePlot picker
347, 2, 1, 4193870778, sync, GetNextBuyablePlot picker
347, 100, 44, 3345896043, sync, City Rebellion Roll
347, 3, 0, 1893196232, sync, GetNextBuyablePlot picker
347, 12, 5, 996557409, sync, Unit Combat Damage
347, 12, 2, 1791623558, sync, Unit Combat Damage
347, 12, 7, 941468231, sync, Unit Combat Damage
347, 12, 2, 2825736820, sync, Unit Combat Damage
347, 12, 9, 1063494557, sync, Unit Combat Damage
347, 12, 3, 3249844242, sync, Unit Combat Damage
347, 12, 0, 1199612899, sync, Unit Combat Damage
347, 12, 3, 138879456, sync, Unit Combat Damage
347, 1, 0, 1172036761, sync, GetNextBuyablePlot picker
347, 2, 0, 858372958, sync, GetNextBuyablePlot picker
347, 100, 71, 1217370943, sync, City Rebellion Roll
347, 1, 0, 3089923084, sync, GetNextBuyablePlot picker
347, 1, 0, 4127500629, sync, GetNextBuyablePlot picker
347, 2, 0, 3092393834, sync, GetNextBuyablePlot picker
347, 4, 0, 460106843, sync, GetNextBuyablePlot picker
347, 1, 0, 858475768, sync, GetNextBuyablePlot picker
347, 1, 0, 2058585553, sync, GetNextBuyablePlot picker
347, 1, 0, 2178668598, sync, GetNextBuyablePlot picker
347, 3, 0, 910144311, sync, GetNextBuyablePlot picker
347, 1, 0, 356794532, sync, GetNextBuyablePlot picker
347, 3, 2, 2090446349, sync, GetNextBuyablePlot picker
347, 2, 0, 3414507970, sync, GetNextBuyablePlot picker
347, 1, 0, 1607617491, sync, GetNextBuyablePlot picker
347, 1, 0, 399950608, sync, GetNextBuyablePlot picker
347, 1, 0, 2218794505, sync, GetNextBuyablePlot picker
347, 2, 0, 1550432270, sync, GetNextBuyablePlot picker
347, 3, 1, 2011943471, sync, GetNextBuyablePlot picker
347, 1, 0, 1758265404, sync, GetNextBuyablePlot picker
347, 1, 0, 2143523269, sync, GetNextBuyablePlot picker
347, 2, 0, 3222095642, sync, GetNextBuyablePlot picker
347, 1, 0, 1768776267, sync, GetNextBuyablePlot picker
347, 1, 0, 1216865320, sync, GetNextBuyablePlot picker
347, 2, 0, 3897591105, sync, GetNextBuyablePlot picker
347, 2, 0, 69778150, sync, GetNextBuyablePlot picker
347, 1, 0, 573429799, sync, GetNextBuyablePlot picker
347, 1, 0, 2592807636, sync, GetNextBuyablePlot picker
347, 3, 1, 3277796477, sync, GetNextBuyablePlot picker
347, 1, 0, 2268438386, sync, GetNextBuyablePlot picker
347, 1, 0, 748015555, sync, GetNextBuyablePlot picker
347, 1, 0, 3572043840, sync, GetNextBuyablePlot picker
347, 1, 0, 2075106169, sync, GetNextBuyablePlot picker
347, 2, 0, 599408830, sync, GetNextBuyablePlot picker
347, 1, 0, 1190896927, sync, GetNextBuyablePlot picker
347, 1, 0, 2054090860, sync, GetNextBuyablePlot picker
347, 25, 19, 1308980789, sync, Random Direction
347, 24, 1, 3293948618, sync, Random Direction
347, 1, 0, 348091451, sync, GetNextBuyablePlot picker
347, 5, 3, 194029400, sync, Random Direction
347, 24, 4, 3315876017, sync, Random Direction
347, 1, 0, 747350422, sync, GetNextBuyablePlot picker
347, 12, 1, 3307673879, sync, Unit Combat Damage
347, 8, 4, 437575940, sync, Random Direction
347, 19, 9, 2223716077, sync, Random Direction
347, 5, 1, 2186332450, sync, Random Direction
347, 1, 0, 1274687411, sync, GetNextBuyablePlot picker
347, 26, 8, 3951102320, sync, Random Direction
347, 3, 2, 1399936233, sync, Random Direction
347, 1, 0, 3830863214, sync, GetNextBuyablePlot picker
347, 1, 0, 2279478287, sync, GetNextBuyablePlot picker
347, 33, 6, 3594865820, sync, Random Direction
347, 9, 0, 897668773, sync, Random Direction
347, 22, 9, 420895354, sync, Random Direction
347, 2, 0, 1920066091, sync, GetNextBuyablePlot picker
347, 3, 2, 1168676488, sync, Random Direction
347, 26, 3, 4225087521, sync, Random Direction
347, 4, 0, 580887622, sync, GetNextBuyablePlot picker
347, 3, 0, 908752391, sync, GetNextBuyablePlot picker
347, 45, 26, 276075316, sync, Random Direction
347, 7, 1, 2494870877, sync, Random Direction
347, 25, 19, 1126285010, sync, Random Direction
347, 28, 15, 3320736675, sync, Random Direction
348, 1, 0, 2388766368, sync, GetNextBuyablePlot picker
348, 3, 2, 311183961, sync, GetNextBuyablePlot picker
348, 1, 0, 3191404062, sync, GetNextBuyablePlot picker
348, 1, 0, 1383210751, sync, GetNextBuyablePlot picker
348, 1, 0, 2554533068, sync, GetNextBuyablePlot picker
348, 100, 38, 648950549, sync, City Rebellion Roll
348, 3, 2, 1660573226, sync, GetNextBuyablePlot picker
348, 100, 37, 3109268507, sync, City Rebellion Roll
348, 12, 6, 1592963512, sync, Unit Combat Damage
348, 12, 8, 2345397137, sync, Unit Combat Damage
348, 12, 9, 2864687862, sync, Unit Combat Damage
348, 12, 9, 3388403447, sync, Unit Combat Damage
348, 12, 7, 3304927588, sync, Unit Combat Damage
348, 12, 11, 2620567501, sync, Unit Combat Damage
348, 1, 0, 4172513410, sync, GetNextBuyablePlot picker
348, 2, 1, 4230054803, sync, GetNextBuyablePlot picker
348, 100, 6, 2802712528, sync, City Rebellion Roll
348, 2, 0, 264731593, sync, GetNextBuyablePlot picker
