Game Turn, Player, Score, CATEGORY_CIVICS, CATEGORY_EMPIRE, CATEGORY_GREAT_PEOPLE, CATEGORY_RELIGION, CATEGORY_TECH, CATEGORY_WONDER, CATEGORY_TRADE, CATEGORY_PILLAGE, CATEGORY_INCOME, CATEGORY_SCENARIO1, CATEGORY_SCENARIO2, CATEGORY_SCENARIO3
338, 3, 265, 48, 91, 24, 8, 84, 10, 0, 0, 0, 0, 0, 0
338, 4, 251, 56, 94, 15, 8, 68, 10, 0, 0, 0, 0, 0, 0
338, 5, 318, 52, 152, 15, 0, 94, 5, 0, 0, 0, 0, 0, 0
338, 6, 170, 58, 20, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
338, 7, 156, 56, 18, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0
338, 8, 168, 54, 22, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
338, 9, 170, 56, 20, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
338, 11, 167, 56, 19, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
338, 12, 163, 54, 17, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
338, 13, 171, 56, 23, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
338, 14, 169, 56, 21, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
338, 63, 152, 56, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0
339, 0, 206, 40, 83, 12, 0, 66, 5, 0, 0, 0, 0, 0, 0
339, 1, 337, 70, 129, 33, 8, 92, 5, 0, 0, 0, 0, 0, 0
339, 2, 434, 48, 209, 33, 8, 116, 20, 0, 0, 0, 0, 0, 0
339, 3, 265, 48, 91, 24, 8, 84, 10, 0, 0, 0, 0, 0, 0
339, 4, 251, 56, 94, 15, 8, 68, 10, 0, 0, 0, 0, 0, 0
339, 5, 318, 52, 152, 15, 0, 94, 5, 0, 0, 0, 0, 0, 0
339, 6, 170, 58, 20, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
339, 7, 158, 56, 18, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0
339, 8, 168, 54, 22, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
339, 9, 170, 56, 20, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
339, 11, 167, 56, 19, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
339, 12, 163, 54, 17, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
339, 13, 171, 56, 23, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
339, 14, 169, 56, 21, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
339, 63, 152, 56, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0
340, 0, 206, 40, 83, 12, 0, 66, 5, 0, 0, 0, 0, 0, 0
340, 1, 337, 70, 129, 33, 8, 92, 5, 0, 0, 0, 0, 0, 0
340, 2, 435, 48, 210, 33, 8, 116, 20, 0, 0, 0, 0, 0, 0
340, 3, 265, 48, 91, 24, 8, 84, 10, 0, 0, 0, 0, 0, 0
340, 4, 251, 56, 94, 15, 8, 68, 10, 0, 0, 0, 0, 0, 0
340, 5, 318, 52, 152, 15, 0, 94, 5, 0, 0, 0, 0, 0, 0
340, 6, 170, 58, 20, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
340, 7, 160, 56, 18, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0
340, 8, 168, 54, 22, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
340, 9, 170, 56, 20, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
340, 11, 167, 56, 19, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
340, 12, 163, 54, 17, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
340, 13, 171, 56, 23, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
340, 14, 169, 56, 21, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
340, 63, 152, 56, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0
341, 0, 206, 40, 83, 12, 0, 66, 5, 0, 0, 0, 0, 0, 0
341, 1, 339, 70, 129, 33, 8, 94, 5, 0, 0, 0, 0, 0, 0
341, 2, 437, 48, 210, 33, 8, 118, 20, 0, 0, 0, 0, 0, 0
341, 3, 266, 48, 92, 24, 8, 84, 10, 0, 0, 0, 0, 0, 0
341, 4, 253, 56, 94, 15, 8, 70, 10, 0, 0, 0, 0, 0, 0
341, 5, 323, 54, 153, 15, 0, 96, 5, 0, 0, 0, 0, 0, 0
341, 6, 170, 58, 20, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
341, 7, 162, 56, 18, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0
341, 8, 168, 54, 22, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
341, 9, 170, 56, 20, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
341, 11, 167, 56, 19, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
341, 12, 163, 54, 17, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
341, 13, 171, 56, 23, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
341, 14, 169, 56, 21, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
341, 63, 152, 56, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0
342, 0, 206, 40, 83, 12, 0, 66, 5, 0, 0, 0, 0, 0, 0
342, 1, 339, 70, 129, 33, 8, 94, 5, 0, 0, 0, 0, 0, 0
342, 2, 441, 48, 211, 36, 8, 118, 20, 0, 0, 0, 0, 0, 0
342, 3, 268, 48, 92, 24, 8, 86, 10, 0, 0, 0, 0, 0, 0
342, 4, 256, 56, 95, 15, 8, 72, 10, 0, 0, 0, 0, 0, 0
342, 5, 323, 54, 153, 15, 0, 96, 5, 0, 0, 0, 0, 0, 0
342, 6, 170, 58, 20, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
342, 7, 164, 56, 18, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0
342, 8, 168, 54, 22, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
342, 9, 171, 56, 21, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
342, 11, 167, 56, 19, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
342, 12, 163, 54, 17, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
342, 13, 171, 56, 23, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
342, 14, 169, 56, 21, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
342, 63, 152, 56, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0
343, 0, 206, 40, 83, 12, 0, 66, 5, 0, 0, 0, 0, 0, 0
343, 1, 339, 70, 129, 33, 8, 94, 5, 0, 0, 0, 0, 0, 0
343, 2, 441, 48, 211, 36, 8, 118, 20, 0, 0, 0, 0, 0, 0
343, 3, 271, 50, 93, 24, 8, 86, 10, 0, 0, 0, 0, 0, 0
343, 4, 256, 56, 95, 15, 8, 72, 10, 0, 0, 0, 0, 0, 0
343, 5, 323, 54, 153, 15, 0, 96, 5, 0, 0, 0, 0, 0, 0
343, 6, 170, 58, 20, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
343, 7, 166, 56, 18, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
343, 8, 168, 54, 22, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
343, 9, 171, 56, 21, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
343, 11, 167, 56, 19, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
343, 12, 163, 54, 17, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
343, 13, 171, 56, 23, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
343, 14, 169, 56, 21, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
343, 63, 152, 56, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0
344, 0, 206, 40, 83, 12, 0, 66, 5, 0, 0, 0, 0, 0, 0
344, 1, 339, 70, 129, 33, 8, 94, 5, 0, 0, 0, 0, 0, 0
344, 2, 441, 48, 211, 36, 8, 118, 20, 0, 0, 0, 0, 0, 0
344, 3, 270, 50, 92, 24, 8, 86, 10, 0, 0, 0, 0, 0, 0
344, 4, 256, 56, 95, 15, 8, 72, 10, 0, 0, 0, 0, 0, 0
344, 5, 323, 54, 153, 15, 0, 96, 5, 0, 0, 0, 0, 0, 0
344, 6, 170, 58, 20, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
344, 7, 168, 56, 18, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
344, 8, 168, 54, 22, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
344, 9, 171, 56, 21, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
344, 11, 167, 56, 19, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
344, 12, 163, 54, 17, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
344, 13, 173, 58, 23, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
344, 14, 169, 56, 21, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
344, 63, 152, 56, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0
345, 0, 206, 40, 83, 12, 0, 66, 5, 0, 0, 0, 0, 0, 0
345, 1, 342, 70, 132, 33, 8, 94, 5, 0, 0, 0, 0, 0, 0
345, 2, 443, 48, 211, 36, 8, 120, 20, 0, 0, 0, 0, 0, 0
345, 3, 270, 50, 92, 24, 8, 86, 10, 0, 0, 0, 0, 0, 0
345, 4, 258, 56, 95, 15, 8, 74, 10, 0, 0, 0, 0, 0, 0
345, 5, 323, 54, 153, 15, 0, 96, 5, 0, 0, 0, 0, 0, 0
345, 6, 170, 58, 20, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
345, 7, 170, 56, 18, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0
345, 8, 168, 54, 22, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
345, 9, 171, 56, 21, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
345, 11, 167, 56, 19, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
345, 12, 163, 54, 17, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
345, 13, 173, 58, 23, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
345, 14, 169, 56, 21, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
345, 63, 152, 56, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0
346, 0, 206, 40, 83, 12, 0, 66, 5, 0, 0, 0, 0, 0, 0
346, 1, 347, 70, 132, 33, 8, 94, 10, 0, 0, 0, 0, 0, 0
346, 2, 447, 48, 215, 36, 8, 120, 20, 0, 0, 0, 0, 0, 0
346, 3, 271, 50, 93, 24, 8, 86, 10, 0, 0, 0, 0, 0, 0
346, 4, 258, 56, 95, 15, 8, 74, 10, 0, 0, 0, 0, 0, 0
346, 5, 323, 54, 153, 15, 0, 96, 5, 0, 0, 0, 0, 0, 0
346, 6, 170, 58, 20, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
346, 7, 170, 56, 18, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0
346, 8, 169, 54, 23, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
346, 9, 171, 56, 21, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
346, 11, 167, 56, 19, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
346, 12, 163, 54, 17, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
346, 13, 173, 58, 23, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
346, 14, 169, 56, 21, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
346, 63, 152, 56, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0
347, 0, 206, 40, 83, 12, 0, 66, 5, 0, 0, 0, 0, 0, 0
347, 1, 347, 70, 132, 33, 8, 94, 10, 0, 0, 0, 0, 0, 0
347, 2, 448, 48, 216, 36, 8, 120, 20, 0, 0, 0, 0, 0, 0
347, 3, 271, 50, 93, 24, 8, 86, 10, 0, 0, 0, 0, 0, 0
347, 4, 258, 56, 95, 15, 8, 74, 10, 0, 0, 0, 0, 0, 0
347, 5, 323, 54, 153, 15, 0, 96, 5, 0, 0, 0, 0, 0, 0
347, 6, 170, 58, 20, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
347, 7, 171, 56, 19, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0
347, 8, 169, 54, 23, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
347, 9, 171, 56, 21, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
347, 11, 169, 58, 19, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
347, 12, 163, 54, 17, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
347, 13, 173, 58, 23, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
347, 14, 169, 56, 21, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
347, 63, 152, 56, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0
348, 0, 207, 40, 84, 12, 0, 66, 5, 0, 0, 0, 0, 0, 0
348, 1, 348, 70, 133, 33, 8, 94, 10, 0, 0, 0, 0, 0, 0
348, 2, 452, 50, 216, 36, 8, 122, 20, 0, 0, 0, 0, 0, 0
348, 3, 271, 50, 93, 24, 8, 86, 10, 0, 0, 0, 0, 0, 0
348, 4, 258, 56, 95, 15, 8, 74, 10, 0, 0, 0, 0, 0, 0
348, 5, 323, 54, 153, 15, 0, 96, 5, 0, 0, 0, 0, 0, 0
348, 6, 170, 58, 20, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
348, 7, 171, 56, 19, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0
348, 8, 169, 54, 23, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
348, 9, 171, 56, 21, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
348, 11, 169, 58, 19, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
348, 12, 163, 54, 17, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
348, 13, 173, 58, 23, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
348, 14, 169, 56, 21, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
348, 63, 152, 56, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0
349, 0, 209, 40, 84, 12, 0, 68, 5, 0, 0, 0, 0, 0, 0
349, 1, 348, 70, 133, 33, 8, 94, 10, 0, 0, 0, 0, 0, 0
349, 2, 452, 50, 216, 36, 8, 122, 20, 0, 0, 0, 0, 0, 0
349, 3, 271, 50, 93, 24, 8, 86, 10, 0, 0, 0, 0, 0, 0
349, 4, 265, 56, 102, 15, 8, 74, 10, 0, 0, 0, 0, 0, 0
349, 5, 323, 54, 153, 15, 0, 96, 5, 0, 0, 0, 0, 0, 0
349, 6, 170, 58, 20, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
349, 7, 171, 56, 19, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0
349, 8, 169, 54, 23, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
349, 9, 171, 56, 21, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
349, 11, 169, 58, 19, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
349, 12, 163, 54, 17, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
349, 13, 173, 58, 23, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
349, 14, 169, 56, 21, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
349, 63, 152, 56, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0
350, 0, 209, 40, 84, 12, 0, 68, 5, 0, 0, 0, 0, 0, 0
350, 1, 348, 70, 133, 33, 8, 94, 10, 0, 0, 0, 0, 0, 0
350, 2, 455, 50, 219, 36, 8, 122, 20, 0, 0, 0, 0, 0, 0
350, 3, 273, 50, 93, 24, 8, 88, 10, 0, 0, 0, 0, 0, 0
350, 4, 270, 56, 105, 15, 8, 76, 10, 0, 0, 0, 0, 0, 0
350, 5, 323, 54, 153, 15, 0, 96, 5, 0, 0, 0, 0, 0, 0
350, 6, 170, 58, 20, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
350, 7, 171, 56, 19, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0
350, 8, 169, 54, 23, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
350, 9, 171, 56, 21, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
350, 11, 169, 58, 19, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
350, 12, 163, 54, 17, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
350, 13, 173, 58, 23, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
350, 14, 169, 56, 21, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
350, 63, 152, 56, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0
351, 0, 210, 40, 85, 12, 0, 68, 5, 0, 0, 0, 0, 0, 0
351, 1, 348, 70, 133, 33, 8, 94, 10, 0, 0, 0, 0, 0, 0
351, 2, 455, 50, 219, 36, 8, 122, 20, 0, 0, 0, 0, 0, 0
351, 3, 273, 50, 93, 24, 8, 88, 10, 0, 0, 0, 0, 0, 0
351, 4, 270, 56, 105, 15, 8, 76, 10, 0, 0, 0, 0, 0, 0
351, 5, 323, 54, 153, 15, 0, 96, 5, 0, 0, 0, 0, 0, 0
351, 6, 170, 58, 20, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
351, 7, 171, 56, 19, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0
351, 8, 169, 54, 23, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
351, 9, 171, 56, 21, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
351, 11, 169, 58, 19, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
351, 12, 163, 54, 17, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
351, 13, 173, 58, 23, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
351, 14, 169, 56, 21, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
351, 63, 152, 56, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0
352, 0, 210, 40, 85, 12, 0, 68, 5, 0, 0, 0, 0, 0, 0
352, 1, 348, 70, 133, 33, 8, 94, 10, 0, 0, 0, 0, 0, 0
352, 2, 455, 50, 219, 36, 8, 122, 20, 0, 0, 0, 0, 0, 0
352, 3, 273, 50, 93, 24, 8, 88, 10, 0, 0, 0, 0, 0, 0
352, 4, 270, 56, 105, 15, 8, 76, 10, 0, 0, 0, 0, 0, 0
352, 5, 328, 54, 153, 18, 0, 98, 5, 0, 0, 0, 0, 0, 0
352, 6, 170, 58, 20, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
352, 7, 171, 56, 19, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0
352, 8, 169, 54, 23, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
352, 9, 171, 56, 21, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
352, 11, 169, 58, 19, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
352, 12, 163, 54, 17, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
352, 13, 173, 58, 23, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
352, 14, 169, 56, 21, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
352, 63, 154, 56, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
353, 0, 210, 40, 85, 12, 0, 68, 5, 0, 0, 0, 0, 0, 0
353, 1, 348, 70, 133, 33, 8, 94, 10, 0, 0, 0, 0, 0, 0
353, 2, 456, 50, 220, 36, 8, 122, 20, 0, 0, 0, 0, 0, 0
353, 3, 273, 50, 93, 24, 8, 88, 10, 0, 0, 0, 0, 0, 0
353, 4, 271, 56, 106, 15, 8, 76, 10, 0, 0, 0, 0, 0, 0
353, 5, 327, 54, 152, 18, 0, 98, 5, 0, 0, 0, 0, 0, 0
353, 6, 171, 58, 21, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
353, 7, 171, 56, 19, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0
353, 8, 169, 54, 23, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
353, 9, 171, 56, 21, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
353, 11, 169, 58, 19, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
353, 12, 163, 54, 17, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
353, 13, 173, 58, 23, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
353, 14, 169, 56, 21, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
353, 63, 154, 56, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
354, 0, 210, 40, 85, 12, 0, 68, 5, 0, 0, 0, 0, 0, 0
